Date,Open,High,Low,Close,Volume,Adj Close
5/19/2004,27.39996,27.50006,26.41996,26.46994,93898000,1.776006
5/18/2004,26.97002,27.290061,26.800059,27.06004,51515800,1.815599
5/17/2004,26.69996,27.06004,26.360039,26.640041,75111400,1.787419
5/14/2004,27.25002,27.320019,26.45006,27.06004,64450400,1.815599
5/13/2004,27.099939,27.72,26.90002,27.18996,57463000,1.824316
5/12/2004,26.789981,27.34004,26.24006,27.300001,61355000,1.831699
5/11/2004,26.39994,27.18996,26.39994,27.13998,76293000,1.820963
5/10/2004,26.27002,26.6,25.94004,26.279961,62494600,1.763259
5/7/2004,26.55002,27.57006,26.55002,26.67,104759200,1.789429
5/6/2004,26.39994,26.74994,25.9,26.579979,65889600,1.783389
5/5/2004,26.200021,26.74994,25.96006,26.649981,59526600,1.788086
5/4/2004,25.97,26.55002,25.50002,26.139961,69995800,1.753866
5/3/2004,25.999959,26.32994,25.73998,26.069961,74408600,1.749169
4/30/2004,26.710041,26.959939,25.489939,25.780019,116625600,1.729716
4/29/2004,26.45006,26.99998,25.97994,26.76996,115197600,1.796136
4/28/2004,26.81994,27.010061,26.34002,26.45006,57792000,1.774672
4/27/2004,27.239939,27.440001,26.69002,26.940059,70966000,1.807549
4/26/2004,27.58,27.64006,26.99998,27.13004,57782200,1.820296
4/23/2004,27.69998,28,27.04996,27.69998,78957200,1.858536
4/22/2004,27.55998,28.180041,27.11002,27.78006,86146200,1.863909
4/21/2004,27.600019,28.119979,27.370001,27.72994,81468800,1.860546
4/20/2004,28.210001,28.410059,27.55998,27.72994,88629800,1.860546
4/19/2004,28.119979,28.74998,27.83004,28.350001,178088400,1.902149
4/16/2004,29.14996,29.30998,28.499941,29.18006,100732800,1.957842
4/15/2004,28.819979,29.58004,28.16002,29.30004,440361600,1.965892
4/14/2004,26.74,27.06998,26.31006,26.640041,159933200,1.787419
4/13/2004,27.97998,28.029961,26.83996,26.929981,109099200,1.806873
4/12/2004,27.50006,28.099959,27.48998,28.040041,57635200,1.881352
4/8/2004,27.880021,28,27.20004,27.530019,60229400,1.847132
4/7/2004,27.609959,27.69998,26.92004,27.309941,63779800,1.832366
4/6/2004,27.71006,28.14994,27.43006,27.83004,64498000,1.867262
4/5/2004,27.48004,28.370018,27.440001,28.320041,96418000,1.900139
4/2/2004,27.749959,27.93,27.230001,27.50006,68619600,1.845122
